codigo	descricao	marca	__v
8244	SPRAY BARREIRA PROTETORA DA PELE 50 ML REF: 12020 (COAD)	indiferente	0
8279	METOTREXATO 25MGML SOLUCAO INJETAVEL AMPOLA 20ML	indiferente	0
8282	ABAIXADOR DE LINGUA-ESPATULA DE MADEIRA	indiferente	0
8287	SUPLEMENTO LIQUIDO INFANTIL 200ML -FORTINI MF	indiferente	0
8400	SERINGA SR 20ML LUER SLIP SEM AGULHA	indiferente	0
8401	SUPRASOY S LACTOSE 300G	indiferente	0
8402	ATALURENO 250MG	indiferente	0
8403	ATALURENO 125MG	indiferente	0
8404	VENETOCLAX 100MG	indiferente	0
8405	ENTACAPONA 200 MG COMP  (PORT. 344/98 - C1)	indiferente	0
8407	MEMANTINA, CLORIDRATO 10 MG COMP (PORT. 344/98 - C1)	indiferente	0
8408	LEVETIRACETAM 250MG (PORT. 344/98 - C1)	indiferente	0
8408	LEVETIRACETAM 250MG (ILUDRAL)(PORT. 344/98 - C1)	indiferente	0
8410	DUPILUMABE 150MG/ML SOL INJ SERINGA PREENCHIDA 2 ML (DUPIXENT)	indiferente	0
8410	DUPILUMABE 300 MG SOL INJ SERINGA PREENCHIDA 2 ML (DUPIXENT)	indiferente	0
8411	BISOPROLOL 5 MG	indiferente	0
8412	RIVASTIGMINA 1,5 MG CAPS (PORT. 344/98 - C1)	indiferente	0
8414	SELEXIPAGUE 200 MCG (UPTRAVI)	indiferente	0
8415	ROFLUMILASTE 500 MCG	indiferente	0
8416	CITRATO DE IXAZOMIBE 4 MG (NINLARO)	indiferente	0
8420	PANCREATINA 25000 UI	indiferente	0
8424	CURATIVO ALGINATO DE CALCIO COM PRATA COM COBERTURA DE HIDROFIBRA DE CARBOXIMETICELULOSE 15X15CM - JUDICIAL	indiferente	0
8432	CARBAMAZEPINA 400 MG COMP (TEGRETOL)  (PORT. 344/98 - C1)	indiferente	0
8433	VALSARTANA 320 MG HIDROCLOROTIAZIDA 25 MG BESILATO DE ANLODI	indiferente	0
8434	CARBOXIMALTOSE FERRICA 50 MGML	indiferente	0
8440	KIT BRAQUETE COM 9 SISTEMA ROTH GANCHOS CANINOS E PRE MOLAR	indiferente	0
8442	KIT BRAQUETE COM 13 SISTEMA ROTH GANCHOS CANINOS E PRE MOLA	indiferente	0
8449	TARTARATO DE BRIMONIDINA 02% SOLUCAO OFTALMICA FRASCO 5ML	indiferente	0
8450	CURATIVO CUTIMED SILTEC B 17,5 X 17,5 CM (REF- 73284-03)	indiferente	0
8470	AMBENONIUM 10 MG (MYTELASE 10MG)	indiferente	0
8472	EMICIZUMABE 30 MGML SOLUCAO INJETAVEL SUBCUTANEA	indiferente	0
8474	KIT EMICIZUMABE	indiferente	0
8475	CLORIDRATO DE CISTEAMINA 3,8MGML (CYSTADROPS)	indiferente	0
8589	FELODIPINO CANDESARTANA CILEXETILA 2,5MG 16MG	indiferente	0
8805	IDEBENONE 150MG	indiferente	0
8817	REMOVEDOR ADESIVO PELE SPRAY 50ML REF- 12010 COLOPLAST	indiferente	0
8861	FRALDA DESCARTAVEL GERIATRICA P 30 A 40 KG (PLENA)- DEMANDA	indiferente	0
8920	NUTRIDRINK COMPACT PROTEIN 125 ML	indiferente	0
8929	CONJUNTO PARA INFUSAO SUBCUTANEA 6MM CATETER 60CM(FLEXLINK A	indiferente	0
8940	USTEQUINUMABE 130 MG SOL INJ (STELARA)	indiferente	0
8941	ACCU-CHEK PERFORMA COMBO	indiferente	0
8942	CLORIDRATO DE CISTEAMINA 50 MG	indiferente	0
8970	VANDETANIBE 100MG (CAPRELSA)	indiferente	0
9025	FILTRO RESISTENCIA MINIMA A RESPIRACAO HME CAPACIDADE DE FIL	indiferente	0
9028	ADESIVO PARA FIXACAO DE FILTRO HME (PROVOX STABILIBASE)- DEM	indiferente	0
9053	CLORIDRATO DE LURASIDONA 20 MG (JUDICIAL)	indiferente	0
9062	ENSURE 400 G SABOR BANANA	indiferente	0
9295	BUROSUMAB 20 MGML (CRYSVITA)	indiferente	0
9303	VILDAGLIPTINA CLORIDRATO DE METFORMINA 50 850 MG (GALVUS MET	indiferente	0
9305	LEVETIRACETAM 100 MGML SOL ORAL 150 ML SERINGA 3 ML (KEPPRA) (PORT. 344/98 - C1)	indiferente	0
9321	EQUIPAMENTO VENTILADOR PULMONAR DE TRANSPORTE MICROPROCESSAD	indiferente	0
9327	TRAZODONA CLORIDRATO 50 MG COMP (PORT. 344/98 - C1)	indiferente	0
9328	ELMIRON 100 MG (PENTOSAN)	indiferente	0
9332	NEBULIZADOR PORTATIL COM COMPRESSOR MASCARA INFANTIL MASCARA	indiferente	0
9375	DULOXETINA CLORIDRATO 30 MG CAPS  (PORT. 344/98 - C1)	indiferente	0
9379	QUETIAPINA (HEMIFUMARATO) 25 MG (QUETROS)	indiferente	0
9381	DARATUMUMABE 400 MG (DALINVI)	indiferente	0
9465	PEGVISOMANTO 15 MG (SOMAVERT)	indiferente	0
9627	SUNITINIBE MALATO 12,5 MG (SUTENT)	indiferente	0
9628	MALATO DE SUNITINIBE 25 MG (SUTENT)	indiferente	0
9629	SUNITINIBE MALATO 50 MG (SUTENT)	indiferente	0
9715	NUTREN ACTIVE PO - LATA 400G - DIVERSOS SABORES	indiferente	0
9716	MEIA ELASTICA TERAPEUTICA DE ALTA COMPRESSAO TAM M(ULTRALINE	indiferente	0
9728	VANDETANIBE 300 MG (CAPRELSA)	indiferente	0
9729	TACROLIMUS COLIRIO MANIPULADO 03% FRASCO 10 ML (PHARMEDICE)	indiferente	0
9731	FINASTERIDA 5 MG	indiferente	0
9732	SULTHIAME 50 MG (OSPOLOT)	indiferente	0
9733	ELTROMBOPAGUE 50 MG OLAMINA (REVOLADE)	indiferente	0
9736	HIDROXIUREIA 500 MG (TEPEV)	indiferente	0
9740	SITAGLIPTINA 25 MG (JANUVIA)	indiferente	0
9741	FOSFATO DE SITAGLIPTINA CLORIDRATO DE METFORMINA 50MG 1000MG	indiferente	0
9742	SITAGLIPTINA 50 MG (JANUVIA)	indiferente	0
9743	CLORIDRATO DE PAZOPANIBE 200MG (VOTRIENT)	indiferente	0
9744	CLORIDRATO DE PAZOPANIBE 400 MG (VOTRIENT)	indiferente	0
9745	FOSFATO DE RUXOLITINIBE 5 MG (JAKAVI)	indiferente	0
9750	RIVAROXABANA 15MG (XARELTO)	indiferente	0
9751	VALPROATO DE SODIO 500 MG COMP (DEPAKENE) (PORT. 344/98 - C1)	indiferente	0
9752	IVABRADINA 7,5 MG (PROCORALAN)	indiferente	0
9752	IVABRADINA 75 MG (PROCORALAN)	indiferente	0
9753	PIRFENIDONA 267 MG (EGURINEL)	indiferente	0
9781	HEMIFUMARATO DE QUETIAPINA 200 MG LIBERACAO PROLONGADA (SERO	indiferente	0
9788	ESILATO DE NINTEDANIBE 150MG (OFEV)	indiferente	0
9801	TEMOZOLOMIDA 140 MG (TEMODAL)	indiferente	0
9802	AXITINIBE 5 MG (INLYTA)	indiferente	0
9804	LINAGLIPTINA 5 MG (TRAYENTA)	indiferente	0
9805	MODULO DE GLUTAMINA  - GLUTAMAX	indiferente	0
9805	MODULO DE GLUTAMINA  400 G - GLUTAMAX	indiferente	0
9806	FORMOTEROL 6 MCG BECLOMETASONA 100 MCG (FOSTAIR)	indiferente	0
9808	ICATIBANTO 10MGML (FIRAZYR)	indiferente	0
9809	DONEPEZILA 10 MG COMP  (PORT. 344/98 - C1)	indiferente	0
9810	OXCARBAZEPINA 300 MG (RAMBAXY)	indiferente	0
9817	SITAGLIPTINA 100MG (JANUVIA)	indiferente	0
9818	INIBIDOR DE C1 ESTERASE 500 UI (BERINERT)	indiferente	0
9827	FAMPRIDINA 10MG (FAMPYRA)	indiferente	0
9828	MESALAZINA 500MG DE LIBERACAO PROLONGADA (PENTASA)	indiferente	0
9837	ACETATO DE OCTREOTIDA 05MGML (SANDOSTATIN)	indiferente	0
9839	EXEMESTANO 25 MG (AROMASIN)	indiferente	0
9841	CLOBAZAM 10 MG COMP (URBANIL) (PORT. 344/98 - B1)	indiferente	0
9845	CANABIDIOL 50 MGML FRASCO 120 ML (ISODIOLEX 6000)	indiferente	0
9846	LUMACAFTOR  IVACAFTOR 200 MG 125 MG (ORKAMBI)	indiferente	0
9847	MERCAPTOPURINA 50MG (PURINETHOL)	indiferente	0
9850	LEVODOPA 200 MG BENSERAZIDA 50 MG (PROLOPA)	indiferente	0
9851	MALEATO DE FLUVOXAMINA 100 MG (LUVOX)	indiferente	0
9852	DOXAZOSINA 2 MG (DUOMO)	indiferente	0
9853	ARIPIPRAZOL 20 MG COMPRIMIDO (ARISTAB)  (PORT. 344/98 - C1)	indiferente	0
9855	NUTRIDRINK PROTEIN PO - 700G	indiferente	0
9856	SITAGLIPTINA METFORMINA 50MG  + 850MG (JANUMET)	indiferente	0
9856	SITAGLIPTINA METFORMINA 50 MG850 MG (JANUMET)	indiferente	0
9857	HIDRALAZINA 50MG (APRESOLINA)	indiferente	0
9859	XINAFOATO DE SALMETEROL PROPIONATO DE FLUTICASONA 50MCG+ 500MCG (SERETIDE)	indiferente	0
9887	VENLAFAXINA CLORIDRATO 150 MG CAPS LIBER PROLONGADA (VENLIFT OD)  (PORT. 344/98 - C1)	indiferente	0
9889	ESOMEPRAZOL MAGNESIO 20MG	indiferente	0
9891	DAPAGLIFLOZINA CLORIDRATO DE METFORMINA 5 MG 1000 MG COMP LIBERACAO PROLONG  (XIGDUO)	indiferente	0
9892	ECULIZUMAB 300 MG FRASCO 30ML (SOLIRIS)	indiferente	0
9893	DIAZOXIDO 25 MG (PROGLICEM)	indiferente	0
9896	FLUTICASONA FUROATO 0,5 MG/G 27,5 MCG, SUSPENSÃO SPRAY NASAL, FRASCO 120 DOSES (AVAMYS)	indiferente	0
9896	FLUTICASONA FUROATO 05 MGG 275 MCG SUSPENSAO SPRAY NASAL FR	indiferente	0
9921	METILFENIDATO CLORIDRATO 40 MG MICROGRANULOS DE LIBERACAO MODIFICADA (RITALINA LA) (PORT. 344/98 - A3)	indiferente	0
9930	LENALIDOMIDA 25 MG (REVLIMID)	indiferente	0
10204	OMALIZUMABE 150 MG (XOLAIR)	indiferente	0
10412	SORBITOL LAURILSULFATO DE SODIO 714 MGG 77 MGG (MINILAX)	indiferente	0
10502	MIGALASTAT 123 MG (GALAFOLD)	indiferente	0
10503	COLECALCIFEROL (VITAMINA D3) 3300 UIML (FARMASA)	indiferente	0
10512	PORTA ALGODÃO 08CM X 08CM DE AÇO	indiferente	0
10513	CAIXA PERFURDA PARA AUTOCLAVE EM ACO INOX 36X22X9CM	indiferente	0
10549	IBUPROFENO 600 MG COMP	indiferente	0
10550	NITRATO DE MICONAZOL 20 MG/G CREME VAGINAL (BISNAGA 80 G)	indiferente	0
10555	INFLIXIMABE 100 MG SOLUCAO INJETAVEL (REMSIMA)	indiferente	0
10565	MESILATO DE DABRAFENIBE 50 MG (TANFINLAR)	indiferente	0
10566	TRAMETINIBE DIMETILSULFOXIDO 2 MG (MEKINIST)	indiferente	0
10579	GABAPENTINA 300 MG CAPS (EMPAK)  (PORT. 344/98 - C1)	indiferente	0
10596	IMUNOGLOBULINA HUMANA 5G FRASCO AMPOLA 50ML (PRIVIGEN)	indiferente	0
10608	LINAGLIPTINA CLORIDRATO DE METFORMINA 25 MG 1000 MG (TRAYENT	indiferente	0
10631	UMECLIDINIO (BROMETO) TRIFENATATO DE VILANTEROL 62,5/25 MCG F	indiferente	0
10632	BOSENTANA MONOIDRATADA 125 MG COMP	indiferente	0
10644	TESTE RAPIDO PARA DETECCAO QUALITATIVO ANTIGENO DE SARS COV 2 - KIT (CAIXA COM 25)	indiferente	0
10645	INOTUZUMABE OZOGAMICINA 1 MG (BESPONSA)	indiferente	0
10652	LANREOTIDA ACETATO 120 MG SOLUCAO INJETAVEL DE LIBERACAO PRO	indiferente	0
10653	SELADORA DE EMBALAGEM DE PAPEL GRAU CIRURGICO- MODELO RSP-35	indiferente	0
10654	SUPORTE E CORTADOR DE ROLOS OU BOBINAS- MODELO RSD-450	indiferente	0
10668	DEXAMETASONA 2 MGML 1ML	indiferente	0
10732	EVEROLIMO 1 MG (CERTICAN)	indiferente	0
10752	CRIZOTINIBE 250 MG (XALKORI)	indiferente	0
10753	ESTOJO INTRUMENTAL 8 DIVISORIAS (12CMX05X02)	indiferente	0
10782	MANDRIL PARA CONTRA ANGULO	indiferente	0
10797	COLETOR DE URINA SISTEMA FECHADO 500 ML- OSTOMIZADOS	indiferente	0
10856	TOCILIZUMABE 20 MGML 10ML (ACTEMRA)	indiferente	0
10893	TRASTUZUMABE ENTANSINA 100 MG (KADCYLA)	indiferente	0
10903	FRALDA DESCARTAVEL INFANTIL EXTRA GRANDE DE 12 A 15 KG (CONF	indiferente	0
11052	LENALIDOMIDA 10 MG (REVLIMID)	indiferente	0
11156	BRINZOLAMIDA 10 MG/ML SOLUCAO OFTALMICA	indiferente	0
11159	ALFA-ALGLICOSIDASE 50 MG (MYOZYME)	indiferente	0
11216	CALOGEN 200ML	indiferente	0
11231	SUPLEMENTO ALIMENTAR DESTINADO A PACIENTES DIABETICOS (GLUCERNA 1,5KCAL)	indiferente	0
11256	NIRMATRELVIR150MG+RITONAVIR100MG COMPRIMIDO	indiferente	0
11396	FENOFIBRATO 160 MG (LIPIDIL)	indiferente	0
11399	QUETIAPINA (HEMIFUMARATO) 50 MG LIBERACAO PROLONGADA (QUET X	indiferente	0
11402	BELIMUMABE 120MG (BENLYSTA)	indiferente	0
11403	BELIMUMABE 400MG (BENLYSTA)	indiferente	0
11407	IBRUTINIBE 140MG (IMBRUVICA)	indiferente	0
11440	BIPERIDENO CLORIDRATO 2MG COMP. (PORT. 344/98 - C1)	indiferente	0
11441	ALOGLIPTINA BENZOATO PIOGLITAZONA CLORIDRATO 25 MG 30 MG (NE	indiferente	0
11442	TOSILATO DE EDOXABANA 60 MG (LIXIANA)	indiferente	0
11454	SAXAGLIPTINA 5 MG (ONGLYZA)	indiferente	0
11455	NILOTINIBE 200 MG(TASIGNA)	indiferente	0
11461	SIROLIMO 1MG (RAPAMUNE)	indiferente	0
11464	INDAPAMIDA 1,5MG (LIBERACÃO PROLONGADA)	indiferente	0
11481	OLMESARTANA MEDOXOMILA 40MG (BENICAR)	indiferente	0
11482	MODULO DE PROTEINA AVB 100% ISOLADA DO SORO DO LEITE EM PO (NUTREN JUST PROTEIN / WHEY PROTEIN ISOLATE)	indiferente	0
11483	ESTOJO PARA INSTRUMENTAL (BROQUEIRO 15 FUROS)	indiferente	0
11485	FRALDA DESCARTAVEL GERIATRICA EG- ACIMA DE 90 KG(CONFORT CAR	indiferente	0
11489	COMPRESSA DE GAZE ESTERIL10X10 CM 13 FIOS COM FILAMENTO RADI	indiferente	0
11490	USTEQUINUMABE 90 MG (STELARA)	indiferente	0
11495	ADALIMUMABE 40MG (HYRIMOZ)	indiferente	0
11496	SUCCINATO DE SOLIFENACINA 10MG	indiferente	0
11498	CARBAMAZEPINA 400 MG COMP LIBERACAO CONTROLADA (TEGRETOL CR)  (PORT. 344/98 - C1)	indiferente	0
11508	ACETATO DE OCTREOTIDA 0,1MGML (OCTRIDE)	indiferente	0
11509	GALANTAMINA BROMIDRATO 8 MG CAPS DE LIBER PROLON (PORT. 344/98 - C1)	indiferente	0
11520	TRIMETAZIDINA 35 MG COMPRIMIDO REVESTIDO DE LIBERACAO PROLON	indiferente	0
11525	PEGVISOMANTO 10MG (SOMAVERT)	indiferente	0
11526	SUCCINATO DE METOPROLOL 100MG(SELOZOK) LIBERACAO PROLONGADA	indiferente	0
11528	DIVALPROATO DE SODIO ER 500 MG COMP REVESTIDO DE LIBERACAO PROLONGADA(DEPAKOTE)  (PORT. 344/98 - C1)	indiferente	0
11565	TEMOZOLOMIDA 100MG (TEMODAL)	indiferente	0
11569	CLONAZEPAM 2MG COMP. (ZILEPAM) (PORT. 344/98 - B1)	indiferente	0
11573	METILFENIDATO CLORIDRATO 20 MG CAPS GELATINOSA DURA COM MICROGRANULOS DE LIBERACAO MODIFICADA (RITALINA LA) (PORT. 344/98 - A3)	indiferente	0
11581	ACIDO TRANEXAMICO 250MG (TRANSAMIN)	indiferente	0
11590	TRAZODONA CLORIDRATO 50 MG COMP (DONAREN)(PORT. 344/98 - C1)	indiferente	0
11591	CLORIDRATO DE OXIBUTININA 5MG (RETEMIC)	indiferente	0
11593	BACLOFENO 10MG (BACLOFEN)	indiferente	0
11613	BARREIRA PROTETORA PARA OSTOMIA EM FORMA DE PASTA 60G - REF 2650 (COLOPLAST)	indiferente	0
11625	DEXLANSOPRAZOL 60 MG CAPSULA DE LIBERACAO RETARDADA (DEXILAN	indiferente	0
11627	CUBA RIM ACO INOX 26X12 CM - 750 ML	indiferente	0
11631	CICLOSPORINA 100 MG (SANDIMMUN NEORAL)	indiferente	0
11659	REDE TUBULAR ELASTICA CALIBRE 4 ( 23MM ) PARA FIXAÇAO DE CURATIVO	indiferente	0
11660	REDE TUBULAR ELASTICA CALIBRE 6 ( 57MM ) PARA FIXAÇAO DE CURATIVO	indiferente	0
11662	ESOMEPRAZOL MAGNESICO TRI-HIDRATADO 40MG COMPRIMIDO REVESTID	indiferente	0
11671	EPINEFRINA 030 MG03 ML (PENEPIN)	indiferente	0
11677	MODULO PROTEINA LATA 250G NUTRI CASEIN	indiferente	0
11678	FENTANILA 12,5 MCG ADESIVO TRANSDERMICO	indiferente	0
11680	CIPROFIBRATO 100MG (LIPLESS)	indiferente	0
11687	LACTULOSE 667MGML 120ML (DUPHALAC)	indiferente	0
11709	EZETIMIBASINVASTATINA 10MG40MG (VYTORIN)	indiferente	0
11721	VISMODEGIBE 150MG (ERIVEDGE)	indiferente	0
11752	TOBRAMICINA 300MG/ 5ML - SOLUÇÃO INALATÓRIA (TOBRAZOL)	indiferente	0
11779	INSULINA GLARGINA 300UI/ML SIST APLIC + CARPULE 1,5ML (TOUJEO)	indiferente	0
11779	INSULINA GLARGINA 300 UIML (TOUJEO)	indiferente	0
11799	FUMARATO DE FORMOTEROL 12 MCG BUDESONIDA 400MCG (ALENIA)	indiferente	0
11814	DIVALPROATO DE SODIO 125 MG CAPS (DEPAKOTE SPRINKLE)  (PORT. 344/98 - C1)	indiferente	0
11816	AGULHA DESCARTAVEL PARA CANETA DE INSULINA 5MM (JUDICIAL)	indiferente	0
11824	VENLAFAXINA CLORIDRATO 75 MG CAPS DE LIBERACAO CONTROLADA  (PORT. 344/98 - C1)	indiferente	0
11837	PAROXETINA CLORIDRATO 20 MG (PORT. 344/98 - C1)	indiferente	0
11841	GALANTAMINA 16 MG CAPS DE LIBER PROLON  (PORT. 344/98 - C1)	indiferente	0
11842	SOMATROPINA 4UI FRAS AMP (HORMOTROP)(PORT. 344/98 - C5)	indiferente	0
11873	FRALDA DESCARTAVEL GRANDE (G) DE 70 A 90KG	indiferente	0
11945	FIO ORTODONTICO MOREST STANDARD CRNI 016X022	indiferente	0
11950	TOXINA BOTULINICA TIPO A 100U (BOTULIM)	indiferente	0
11955	MIDOSTAURINA 25 MG (RYDAPT)	indiferente	0
12022	CALCADOR DE PAIVA N1	indiferente	0
12035	CURETA DE GRACY N° 11-12	indiferente	0
12036	CURETA DE GRACY N° 7-8	indiferente	0
12077	MALEATO DE TRIMEBUTINA 200MG (TRIMEB)	indiferente	0
12078	OXALATO DE ESCITALOPRAM 20 MG COMP (ESC) (PORT. 344/98 - C1)	indiferente	0
12079	AGULHA DESCARTAVEL PARA CANETA DE INSULINA 8MM (MEDLEVENSOHN	indiferente	0
12082	PREGABALINA 50 MG CAPS (PREBICTAL) (PORT. 344/98 - C1)	indiferente	0
12090	CLORIDRATO DE LURASIDONA 80MG (LATUDA)	indiferente	0
12095	PASTA PARA SOLDAGEM DE PRATA  MATERIAL PASTOSO SOLVENTE NATURAL COR BRANCO FRASCO 20ML	indiferente	0
12133	UNDECILATO DE TESTOSTERONA 250MG/ML AMPOLA 4 ML (NEBIDO) (PORT. 344/98 - C5)	indiferente	0
12156	ACIDO ACETILSALICILICO 100MG	indiferente	0
12220	ASPIRADOR MOVEL DE SECRECOES	indiferente	0
12226	PREGABALINA 75 MG CAPS (INSIT) (PORT. 344/98 - C1)	indiferente	0
12236	TICAGRELOR 90MG (BRILINTA)	indiferente	0
12237	TRAVOPROSTA 0,04MG FRASCO 2,5ML	indiferente	0
12238	CLOZAPINA 100 MG COMP (PORT. 344/98 - C1)	indiferente	0
12253	TUBO 35MM TOQUE 30 DISTAL 4 ORTODONTICO ROTH SIMPLES COM G	indiferente	0
12297	ARCO PRE-CONTORNADO CRNI SUPERIOR 012- 030MM	indiferente	0
12298	ARCO INTRAORAL PRE-CONTORNADO CRNI INFERIOR 012 OU 0,30MM	indiferente	0
12304	ARCO INTRAORAL PRE-CONTORNADO CRNI SUPERIOR 016 OU 0,40MM	indiferente	0
12306	CELECOXIBE 200 MG CAPSULA (COQUES)  (PORT. 344/98 - C1)	indiferente	0
12325	LOCAO HIDRATANTE CORPORAL HIPOALERGENICO 400ML (FISIOGEL)	indiferente	0
12343	METILFENIDATO CLORIDRATO 10 MG CAPS (RITALINA LA) (PORT. 344/98 - A3)	indiferente	0
12347	FRESUBIN PROTEIN ENERGY DRINK 200ML	indiferente	0
12354	TRAMADOL CLORIDRATO 100 MG COMP LIBERACAO PROLONGADA (TRAMAL RETARD) (PORT. 344/98 - A2)	indiferente	0
12355	OXICODONA CLORIDRATO 10 MG COMP LIBERACAO PROLONGADA (OXYPYNAL) (PORT. 344/98 - A1)	indiferente	0
12366	LEITE INTEGRAL EM PO - PACOTE 200G	indiferente	0
12367	ENOXAPARINA SODICA 40MG SERINGA PREENCHIDA 0,4ML (JUDICIAL)	indiferente	0
12379	HEPARINA SODICA SUINA 5000UIML (HEPAMAX-S)	indiferente	0
12381	LEVODOPA 100MG CLORIDRATO DE BENSERAZIDA 25MG (PROLOPA)	indiferente	0
12386	ACETAZOLAMIDA 250 MG(DIAMOX)	indiferente	0
12390	SUPLEMENTO ALIMENTAR NUTREN 20 CAIXA 200ML	indiferente	0
12392	SOLUCAO AQUOSA  ANTISSEPTICA POLIHEXANDIA PHMB BISABOLOL DIMETICONE 250ML	indiferente	0
12398	ACETATO DE LEUPRORRELINA 375MG (LECTRUM)	indiferente	0
12402	COMPRESSA DE GAZE NAO ESTERIL 75X75 CM 11 FIOS PACOTE COM 50	indiferente	0
12411	BROCA CIRURGICA 28MM ZECRYA DE ALTA ROTACAO	indiferente	0
12419	METILFENIDATO CLORIDRATO 18 MG COMP REVESTIDO DE LIBERACAO CONTROLADA) (CONCERTA) (PORT. 344/98 - A3)	indiferente	0
12420	CURATIVO MEMBRANA  POLIMERO OU ESPUMA COM PRATA 10 CM (+/-2CM) X 10 CM (+/-2CM))	indiferente	0
12436	LUVA CIRURGICA ESTERIL N 75 ISENTA DE LATEX E PO (NUZONE X2	indiferente	0
12437	GEL COMPOSTO POR CARBOXIMETILCELULOSE COM PROPILENOGLICOL E AGUA 25 G (DEBRIGEL)	indiferente	0
12439	GEL PHMB	indiferente	0
12459	CURATIVO MEMBRANA DE POLIMERO OU ESPUMA SEM PRATA 10 CM(+/- 2 CM) X 10 CM(+/- 2 CM)- POLYMEN - COAD	indiferente	0
12529	TRAZODONA CLORIDRATO 100 MG COMP (DONAREN) (PORT. 344/98 - C1)	indiferente	0
12536	SISTEMA DE INFUSAO CONTINUA(MONITOR DE GLICEMIA BOMBA DE IN	indiferente	0
12537	CURATIVO TELA NAO ADERENTE LIPIDOCOLOIDE COM PRATA 10 CM(+/- 2) X 10 CM(+/- 2)  URGO- COAD	indiferente	0
12545	DIOSMINA 900 MG HESPERIDINA 100 MG (DAFLON)	indiferente	0
12552	ENOXAPARINA SODICA 60MG06ML (CLEXANE)	indiferente	0
12556	PALMITATO DE PALIPERIDONA 100 MGMLSUSPENSAO DE LIBERACAO PR	indiferente	0
12560	SONDA PARA ASPIRACAO TRAQUEAL N 8 SILICONIZADA HIPOALERGENI	indiferente	0
12582	MASCARA RESPIRATORIA PARA PARTICULADOS (N95-PFF2 OU EQUIVALE	indiferente	0
12692	AZATIOPRINA 50 MG (IMURAN)	indiferente	0
12716	MONTELUCASTE SODICO 5 MG (PIEMONTE)	indiferente	0
12732	ROSUVASTATINA CALCICA 5MG	indiferente	0
12737	TACROLIMO 03MGG (PROTOPIC)	indiferente	0
12738	COLCHAO HOSPITALAR PNEUMATICO PVC VINIL HIPOALERGENICO FLEXI	indiferente	0
12739	EQUIPAMENTO CONCENTRADOR DE OXIGENIO PORTATIL ACESSORIOS CON	indiferente	0
12749	ESPARADRAPO IMPERMEAVEL 10CMX45M- CREMER	indiferente	0
12764	ALPINIA ZERUMBET 008MLML (ZICLAGUE)	indiferente	0
12767	OMEPRAZOL MAGNESICO 20MG (LOSEC MUPS)	indiferente	0
12768	CURATIVO DE ESPUMA HIDROCECULAR /HIDROFILICA PLACA 10CM(+/-2 CM) X10CM(+/-2 CM)  ALLEVYN LIFE - COASA	indiferente	0
12771	OCULOS DE PROTECAO (ESCURO)	indiferente	0
12774	DIMESILATO DE LISDEXANFETAMINA 30MG (VENVANSE)	indiferente	0
12776	DIOSMINAHESPERIDINA 45050MG (DAFLON)	indiferente	0
12790	ROSUVASTATINA 20 MG	indiferente	0
12791	PREDNISOLONA 10 MGML (OFTPRED)	indiferente	0
12807	PROPATILNITRATO 10 MG (SUSTRATE)	indiferente	0
12810	QUETIAPINA (HEMIFUMARATO) 300 MG LIBERACAO PROLONGADA (SEROQUEL) PORT. 344/98	indiferente	0
12827	SULTHIAME 200 MG (OSPOLOT)	indiferente	0
12836	HEMINA 350 MG (PANHEMATIN)	indiferente	0
12861	MESALAZINA 800MG (CHRON-ASA 5)	indiferente	0
12865	ETEXILATO DE DABIGATRANA 150MG (PRADAXA)	indiferente	0
12867	CISTEAMINA BITARTRATO 150 MG (CYSTAGON)	indiferente	0
12869	ACETATO DE OCTREOTIDA 30 MG (SANDOSTATIN LAR)	indiferente	0
12878	SAPROPTERINA DICLORIDRATO 100 MG COMP SOLÚVEL (KUVAN)	indiferente	0
12933	PANTOPRAZOL 40MG (ADIPEPT)	indiferente	0
12934	CARBONATO DE CALCIOCOLECALCIFEROL 600MG400UI (DOLOTRAT)	indiferente	0
12965	FRESUBIN PROTEIN POWDER 300G	indiferente	0
12969	INSULINA GLARGINA 100UML (LANTUS)	indiferente	0
12978	FRALDA DESCARTAVEL GERIATRICA MEDIA 40 A 70KG (DIGUI SEC PCT	indiferente	0
12981	RISPERIDONA 2MG COMP (VIVERDAL)(PORT. 344/98 - C1)	indiferente	0
12990	ATEZOLIZUMABE 1200 MG (TECENTRIQ)	indiferente	0
13025	VENETOCLAX 100MG (VENCLEXTA)	indiferente	0
13086	AGULHA DESCARTAVEL PARA CANETA DE INSULINA 4MM (JUDICIAL)	indiferente	0
13087	ACIDO VALPROICO 50 MG/ML SOLUÇAO ORAL FRASCO (PORT. 344/98 - C1)	indiferente	0
13098	TIRA REATIVA PARA GLICEMIA OKMETER MATCH II- DEMANDA JUDICIA	indiferente	0
13101	MONITOR PARA TIRA DE GLICEMIA OKMETER MATCH II- DEMANDA JUDI	indiferente	0
13115	LIDOCAINA 5% (TOPERMA)	indiferente	0
13119	SONDA URETRAL N6 (EMBRAMED)- DEMANDA JUDICIAL	indiferente	0
13120	SONDA URETRAL N10 (EMBRAMED)- DEMANDA JUDICIAL	indiferente	0
13121	SONDA URETRAL N12 (EMBRAMED)- DEMANDA JUDICIAL	indiferente	0
13125	OLANZAPINA 5MG (ZYPREXA)(PORT. 344/98 - C1)	indiferente	0
13127	CURATIVO BOTA DE UNNA 10CM(-25CM) X 6 A 10 M (SKINAGE)- DEM	indiferente	0
13131	CICLOSPORINA 50MG (SANDIMMUN NEORAL)	indiferente	0
